id,doc_id,type,context,stanford_sentence_id,stanford_token_start,stanford_token_end
fsh_29526-E13-106,fsh_29526,PER,Marco,40,34,34
fsh_29526-E13-107,fsh_29526,PER,Marco,41,101,101
fsh_29526-E13-126,fsh_29526,PER,Marco,43,1,1
fsh_29526-E13-127,fsh_29526,PER,Marco,45,1,1
fsh_29526-E13-128,fsh_29526,PER,Marco,46,4,4
fsh_29526-E13-137,fsh_29526,PER,Marco,49,1,1
fsh_29526-E13-138,fsh_29526,PER,Marco,50,6,6
fsh_29526-E13-139,fsh_29526,PER,Marco,51,1,1
fsh_29526-E13-141,fsh_29526,PER,Marco,53,1,1
fsh_29526-E13-142,fsh_29526,PER,Marco,56,1,1
fsh_29526-E13-146,fsh_29526,PER,Marco,58,1,1
fsh_29526-E13-148,fsh_29526,PER,Marco,59,13,13
fsh_29526-E13-149,fsh_29526,PER,Marco,65,1,1
fsh_29526-E13-151,fsh_29526,PER,Marco,67,1,1
fsh_29526-E13-186,fsh_29526,PER,I,59,89,89
fsh_29526-E13-198,fsh_29526,PER,your,62,19,19
fsh_29526-E13-205,fsh_29526,PER,I,67,4,4
fsh_29526-E13-206,fsh_29526,PER,I,67,8,8
fsh_29526-E13-230,fsh_29526,PER,Marco,7,1,1
fsh_29526-E14-1,fsh_29526,PER,I,52,7,7
fsh_29526-E14-12,fsh_29526,PER,you,10,4,4
fsh_29526-E14-17,fsh_29526,PER,you,14,7,7
fsh_29526-E14-32,fsh_29526,PER,this,8,4,4
fsh_29526-E14-42,fsh_29526,PER,Derek,8,6,6
fsh_29526-E14-92,fsh_29526,PER,I,35,4,4
fsh_29526-E14-93,fsh_29526,PER,I,36,1,1
fsh_29526-E14-94,fsh_29526,PER,I,36,2,2
fsh_29526-E14-95,fsh_29526,PER,I,36,3,3
fsh_29526-E14-97,fsh_29526,PER,I,37,1,1
fsh_29526-E14-98,fsh_29526,PER,I,37,6,6
fsh_29526-E14-99,fsh_29526,PER,I,37,18,18
fsh_29526-E14-100,fsh_29526,PER,I,37,26,26
fsh_29526-E14-101,fsh_29526,PER,I,37,25,25
fsh_29526-E14-109,fsh_29526,PER,I,40,29,29
fsh_29526-E14-110,fsh_29526,PER,me,41,12,12
fsh_29526-E14-111,fsh_29526,PER,I,41,18,18
fsh_29526-E14-113,fsh_29526,PER,I,41,36,36
fsh_29526-E14-116,fsh_29526,PER,I,41,61,61
fsh_29526-E14-124,fsh_29526,PER,I,42,25,25
fsh_29526-E14-129,fsh_29526,PER,I,44,2,2
fsh_29526-E14-136,fsh_29526,PER,I,44,24,24
fsh_29526-E14-140,fsh_29526,PER,I,46,2,2
fsh_29526-E14-147,fsh_29526,PER,I,48,27,27
fsh_29526-E14-150,fsh_29526,PER,I,50,5,5
fsh_29526-E14-152,fsh_29526,PER,you,50,10,10
fsh_29526-E14-153,fsh_29526,PER,Derek,8,1,1
fsh_29526-E14-154,fsh_29526,PER,I,50,15,15
fsh_29526-E14-155,fsh_29526,PER,I,50,25,25
fsh_29526-E14-159,fsh_29526,PER,Derek,11,1,1
fsh_29526-E14-160,fsh_29526,PER,Derek,13,1,1
fsh_29526-E14-161,fsh_29526,PER,Derek,15,1,1
fsh_29526-E14-162,fsh_29526,PER,Derek,16,3,3
fsh_29526-E14-163,fsh_29526,PER,Derek,19,1,1
fsh_29526-E14-165,fsh_29526,PER,I,55,16,16
fsh_29526-E14-167,fsh_29526,PER,Derek,21,1,1
fsh_29526-E14-168,fsh_29526,PER,Derek,23,13,13
fsh_29526-E14-169,fsh_29526,PER,I,57,2,2
fsh_29526-E14-170,fsh_29526,PER,I,57,14,14
fsh_29526-E14-174,fsh_29526,PER,Derek,24,15,15
fsh_29526-E14-175,fsh_29526,PER,Derek,27,29,29
fsh_29526-E14-177,fsh_29526,PER,Derek,29,1,1
fsh_29526-E14-178,fsh_29526,PER,you,59,15,15
fsh_29526-E14-189,fsh_29526,PER,you,60,3,3
fsh_29526-E14-190,fsh_29526,PER,you,60,21,21
fsh_29526-E14-193,fsh_29526,PER,Derek,31,1,1
fsh_29526-E14-194,fsh_29526,PER,I,62,12,12
fsh_29526-E14-195,fsh_29526,PER,I,62,14,14
fsh_29526-E14-196,fsh_29526,PER,I,62,37,37
fsh_29526-E14-197,fsh_29526,PER,I,63,1,1
fsh_29526-E14-200,fsh_29526,PER,Derek,33,2,2
fsh_29526-E14-201,fsh_29526,PER,Derek,35,1,1
fsh_29526-E14-202,fsh_29526,PER,Derek,39,1,1
fsh_29526-E14-204,fsh_29526,PER,Derek,40,1,1
fsh_29526-E14-207,fsh_29526,PER,Derek,41,1,1
fsh_29526-E14-208,fsh_29526,PER,Derek,42,1,1
fsh_29526-E14-209,fsh_29526,PER,Derek,44,1,1
fsh_29526-E14-210,fsh_29526,PER,Derek,46,1,1
fsh_29526-E14-211,fsh_29526,PER,you,18,25,25
fsh_29526-E14-212,fsh_29526,PER,Derek,47,1,1
fsh_29526-E14-213,fsh_29526,PER,Derek,50,1,1
fsh_29526-E14-214,fsh_29526,PER,Derek,50,14,14
fsh_29526-E14-215,fsh_29526,PER,Derek,52,1,1
fsh_29526-E14-216,fsh_29526,PER,Derek,55,1,1
fsh_29526-E14-217,fsh_29526,PER,Derek,57,1,1
fsh_29526-E14-218,fsh_29526,PER,Derek,59,1,1
fsh_29526-E14-219,fsh_29526,PER,Derek,62,11,11
fsh_29526-E14-220,fsh_29526,PER,Derek,66,1,1
fsh_29526-E16-46,fsh_29526,PER,You,52,2,2
fsh_29526-E16-47,fsh_29526,PER,you,59,2,2
fsh_29526-E16-48,fsh_29526,PER,you,55,13,13
fsh_29526-E16-52,fsh_29526,PER,you,48,11,11
fsh_29526-E16-53,fsh_29526,PER,you,52,19,19
fsh_29526-E16-64,fsh_29526,PER,you,25,3,3
fsh_29526-E16-65,fsh_29526,PER,you,37,37,37
fsh_29526-E16-73,fsh_29526,PER,you,39,9,9
fsh_29526-E16-74,fsh_29526,PER,you,44,40,40
fsh_29526-E16-86,fsh_29526,PER,you,48,21,21
fsh_29526-E16-87,fsh_29526,PER,you,63,9,9
fsh_29526-E17-63,fsh_29526,GPE,"the United States",27,21,22
fsh_29526-E17-72,fsh_29526,GPE,US,28,29,29
fsh_29526-E17-76,fsh_29526,GPE,we,30,11,11
fsh_29526-E17-77,fsh_29526,GPE,"the United
States",30,23,24
fsh_29526-E17-79,fsh_29526,GPE,we,30,37,37
fsh_29526-E17-84,fsh_29526,GPE,we,30,69,69
fsh_29526-E17-112,fsh_29526,GPE,our,41,32,32
fsh_29526-E17-115,fsh_29526,GPE,we,41,46,46
fsh_29526-E17-119,fsh_29526,GPE,we,41,87,87
fsh_29526-E17-120,fsh_29526,GPE,we,41,91,91
fsh_29526-E17-125,fsh_29526,GPE,"the
~US",42,32,32
fsh_29526-E17-143,fsh_29526,GPE,us,47,11,11
fsh_29526-E17-181,fsh_29526,GPE,"the U.S",59,38,38
fsh_29526-E17-191,fsh_29526,GPE,"the ~US",60,35,35
fsh_29526-E17-199,fsh_29526,GPE,we,63,4,4
fsh_29526-E17-222,fsh_29526,GPE,US,2,8,8
fsh_29526-E18-78,fsh_29526,LOC,"the world",30,33,33
fsh_29526-E18-192,fsh_29526,LOC,"the world",62,6,6
fsh_29526-E19-80,fsh_29526,PER,somebody,30,40,40
fsh_29526-E19-81,fsh_29526,PER,who,30,42,42
fsh_29526-E19-83,fsh_29526,PER,they,30,59,59
fsh_29526-E20-85,fsh_29526,GPE,"the other nations",30,82,82
fsh_29526-E21-102,fsh_29526,PER,God,37,31,31
fsh_29526-E22-105,fsh_29526,PER,"people like that",39,3,3
fsh_29526-E22-108,fsh_29526,PER,their,40,5,5
fsh_29526-E23-121,fsh_29526,PER,someone,42,13,13
fsh_29526-E23-122,fsh_29526,PER,who,42,14,14
fsh_29526-E24-130,fsh_29526,PER,"the international, uh uh, leaders",44,11,11
fsh_29526-E24-132,fsh_29526,PER,they,44,19,19
fsh_29526-E24-133,fsh_29526,PER,they,44,26,26
fsh_29526-E24-134,fsh_29526,PER,they,44,29,29
fsh_29526-E24-135,fsh_29526,PER,they,44,37,37
fsh_29526-E25-145,fsh_29526,PER,them,48,16,16
fsh_29526-E26-179,fsh_29526,PER,"the Republicans",59,24,24
fsh_29526-E26-180,fsh_29526,PER,they,59,28,28
fsh_29526-E26-183,fsh_29526,PER,they,59,58,58
fsh_29526-E26-184,fsh_29526,PER,they,59,80,80
fsh_29526-E26-185,fsh_29526,PER,they,59,85,85
fsh_29526-E27-203,fsh_29526,FAC,"the towers",66,15,15
fsh_29526-E30-221,fsh_29526,PER,you,2,3,3
fsh_29526-E30-223,fsh_29526,PER,you,3,3,3
fsh_29526-E30-224,fsh_29526,PER,you,6,2,2
fsh_29526-E30-225,fsh_29526,PER,you,5,7,7
fsh_29526-E33-226,fsh_29526,PER,"the two candidates",3,8,8
fsh_29526-E33-227,fsh_29526,PER,"George Bush and John Kerry",3,10,11
fsh_29526-E33-228,fsh_29526,PER,"George Bush and John Kerry",3,13,14
fsh_29526-E36-231,fsh_29526,PER,"the Vice Presidential candidates",4,6,6
fsh_29526-E36-232,fsh_29526,PER,"Dick Cheney and John
Edwards",4,8,9
fsh_29526-E36-233,fsh_29526,PER,"Dick Cheney and John
Edwards",4,11,12
fsh_29526-E37-35,fsh_29526,PER,they,52,33,33
fsh_29526-E37-182,fsh_29526,PER,"a lot of, uh -- veterans",52,25,25
fsh_29526-T1-1,fsh_29526,Time,recent,2,7,7
CNN_IP_20030417.1600.06-E1-26,CNN_IP_20030417.1600.06,GPE,Idaho,4,2,2
CNN_IP_20030417.1600.06-E2-4,CNN_IP_20030417.1600.06,WEA,grenade,5,7,7
CNN_IP_20030417.1600.06-E3-5,CNN_IP_20030417.1600.06,PER,"a fellow soldier",5,12,12
CNN_IP_20030417.1600.06-E4-6,CNN_IP_20030417.1600.06,PER,I,7,1,1
CNN_IP_20030417.1600.06-E4-7,CNN_IP_20030417.1600.06,PER,"Judy
Woodruff",7,3,4
CNN_IP_20030417.1600.06-E4-19,CNN_IP_20030417.1600.06,PER,WOODRUFF,1,1,1
CNN_IP_20030417.1600.06-E6-8,CNN_IP_20030417.1600.06,ORG,We,8,1,1
CNN_IP_20030417.1600.06-E6-23,CNN_IP_20030417.1600.06,ORG,us,8,6,6
CNN_IP_20030417.1600.06-E7-9,CNN_IP_20030417.1600.06,PER,you,8,3,3
CNN_IP_20030417.1600.06-E8-10,CNN_IP_20030417.1600.06,PER,He,3,1,1
CNN_IP_20030417.1600.06-E8-11,CNN_IP_20030417.1600.06,PER,"the first Tennessean to die in the war",3,9,9
CNN_IP_20030417.1600.06-E8-15,CNN_IP_20030417.1600.06,PER,"Marine Lance Corporal Patrick Nixon",2,4,5
CNN_IP_20030417.1600.06-E8-16,CNN_IP_20030417.1600.06,PER,"Marine Lance Corporal",2,3,3
CNN_IP_20030417.1600.06-E8-18,CNN_IP_20030417.1600.06,PER,"one of 17 killed in an ambush near Nasiriyah on March 23",2,7,7
CNN_IP_20030417.1600.06-E10-1,CNN_IP_20030417.1600.06,PER,"Two Americans who gave their lives to Operation Iraqi Freedom",1,3,3
CNN_IP_20030417.1600.06-E10-12,CNN_IP_20030417.1600.06,PER,who,1,4,4
CNN_IP_20030417.1600.06-E10-13,CNN_IP_20030417.1600.06,PER,their,1,6,6
CNN_IP_20030417.1600.06-E11-2,CNN_IP_20030417.1600.06,FAC,Arlington,4,14,14
CNN_IP_20030417.1600.06-E11-14,CNN_IP_20030417.1600.06,FAC,"Arlington National Cemetery",1,15,17
CNN_IP_20030417.1600.06-E14-17,CNN_IP_20030417.1600.06,ORG,Marine,2,1,1
CNN_IP_20030417.1600.06-E15-20,CNN_IP_20030417.1600.06,PER,"17 killed in an ambush near Nasiriyah on March 23",2,9,9
CNN_IP_20030417.1600.06-E16-21,CNN_IP_20030417.1600.06,GPE,Nasiriyah,2,15,15
CNN_IP_20030417.1600.06-E17-3,CNN_IP_20030417.1600.06,PER,He,5,1,1
CNN_IP_20030417.1600.06-E17-22,CNN_IP_20030417.1600.06,PER,"Idaho Air
National Guardsman Major Gregory Stone",4,7,8
CNN_IP_20030417.1600.06-E17-24,CNN_IP_20030417.1600.06,PER,Major,4,6,6
CNN_IP_20030417.1600.06-E17-25,CNN_IP_20030417.1600.06,PER,"Idaho Air
National Guardsman",4,5,5
CNN_IP_20030417.1600.06-T1-1,CNN_IP_20030417.1600.06,Time,"March 23",2,17,18
fsh_29770-E1-2,fsh_29770,GPE,"West Virginia",11,8,9
fsh_29770-E1-10,fsh_29770,GPE,"your lovely state",14,8,8
fsh_29770-E1-129,fsh_29770,GPE,here,80,8,8
fsh_29770-E2-4,fsh_29770,GPE,Alabama,12,7,7
fsh_29770-E2-7,fsh_29770,GPE,Alabama,13,9,9
fsh_29770-E2-15,fsh_29770,GPE,Alabama,17,8,8
fsh_29770-E2-29,fsh_29770,GPE,"the state",24,12,12
fsh_29770-E2-83,fsh_29770,GPE,Alabama,56,8,8
fsh_29770-E2-128,fsh_29770,GPE,Alabama,80,6,6
fsh_29770-E2-157,fsh_29770,GPE,there,80,24,24
fsh_29770-E3-13,fsh_29770,PER,"two sisters",17,4,4
fsh_29770-E3-14,fsh_29770,PER,that,17,5,5
fsh_29770-E3-24,fsh_29770,PER,they,22,6,6
fsh_29770-E4-16,fsh_29770,LOC,it,18,6,6
fsh_29770-E4-17,fsh_29770,LOC,"a small world",18,9,9
fsh_29770-E4-18,fsh_29770,LOC,it,19,4,4
fsh_29770-E6-19,fsh_29770,PER,One,20,1,1
fsh_29770-E7-20,fsh_29770,GPE,"Pell City",20,4,5
fsh_29770-E8-21,fsh_29770,PER,one,20,7,7
fsh_29770-E8-186,fsh_29770,PER,"my sister",80,11,11
fsh_29770-E9-22,fsh_29770,GPE,Birmingham,20,10,10
fsh_29770-E10-28,fsh_29770,LOC,"the northern part of the state",24,9,9
fsh_29770-E11-32,fsh_29770,FAC,"your house",27,11,11
fsh_29770-E12-33,fsh_29770,PER,"you all",27,3,3
fsh_29770-E13-34,fsh_29770,PER,we,31,2,2
fsh_29770-E13-112,fsh_29770,PER,We,30,2,2
fsh_29770-E13-113,fsh_29770,PER,us,67,8,8
fsh_29770-E13-114,fsh_29770,PER,we,68,3,3
fsh_29770-E13-187,fsh_29770,PER,us,32,5,5
fsh_29770-E13-188,fsh_29770,PER,"you all",42,4,4
fsh_29770-E13-189,fsh_29770,PER,we,44,3,3
fsh_29770-E13-191,fsh_29770,PER,we,73,3,3
fsh_29770-E14-36,fsh_29770,FAC,"my niece's house",31,8,8
fsh_29770-E15-37,fsh_29770,PER,"my niece",31,6,6
fsh_29770-E15-38,fsh_29770,PER,she,32,2,2
fsh_29770-E15-40,fsh_29770,PER,she,33,8,8
fsh_29770-E16-1,fsh_29770,PER,Who,3,1,1
fsh_29770-E16-233,fsh_29770,PER,who,7,6,6
fsh_29770-E17-42,fsh_29770,PER,"their kids",35,9,9
fsh_29770-E18-43,fsh_29770,PER,"My kids",35,2,2
fsh_29770-E18-44,fsh_29770,PER,kids,35,6,6
fsh_29770-E18-46,fsh_29770,PER,them,35,16,16
fsh_29770-E18-197,fsh_29770,PER,"all but one of them",35,12,12
fsh_29770-E19-52,fsh_29770,PER,"my two girls",38,13,13
fsh_29770-E20-47,fsh_29770,PER,"one of them",35,14,14
fsh_29770-E20-50,fsh_29770,PER,"My son",38,3,3
fsh_29770-E20-51,fsh_29770,PER,his,38,6,6
fsh_29770-E21-61,fsh_29770,GPE,it,86,14,14
fsh_29770-E21-65,fsh_29770,GPE,it,87,13,13
fsh_29770-E21-66,fsh_29770,GPE,it,88,4,4
fsh_29770-E21-69,fsh_29770,GPE,"a real small place",88,9,9
fsh_29770-E21-84,fsh_29770,GPE,It,89,1,1
fsh_29770-E21-132,fsh_29770,GPE,there,89,10,10
fsh_29770-E21-200,fsh_29770,GPE,they,89,3,3
fsh_29770-E21-202,fsh_29770,GPE,"a place",86,7,7
fsh_29770-E22-56,fsh_29770,PER,"some of my sisters",40,4,4
fsh_29770-E23-57,fsh_29770,PER,"my sisters",40,7,7
fsh_29770-E24-58,fsh_29770,PER,"a sister in Ohio",41,4,4
fsh_29770-E24-60,fsh_29770,PER,she,41,8,8
fsh_29770-E24-115,fsh_29770,PER,"my sister",70,6,6
fsh_29770-E24-116,fsh_29770,PER,she,70,28,28
fsh_29770-E24-122,fsh_29770,PER,she,76,4,4
fsh_29770-E25-59,fsh_29770,GPE,Ohio,41,6,6
fsh_29770-E25-117,fsh_29770,GPE,Ohio,70,11,11
fsh_29770-E25-118,fsh_29770,GPE,it,70,13,13
fsh_29770-E26-63,fsh_29770,PER,them,48,5,5
fsh_29770-E26-64,fsh_29770,PER,them,48,10,10
fsh_29770-E26-70,fsh_29770,PER,us,47,20,20
fsh_29770-E26-190,fsh_29770,PER,they,52,4,4
fsh_29770-E27-67,fsh_29770,PER,"seven of them",48,8,8
fsh_29770-E28-68,fsh_29770,PER,"Six of them",48,3,3
fsh_29770-E29-71,fsh_29770,PER,us,47,14,14
fsh_29770-E30-74,fsh_29770,PER,"one brother",49,5,5
fsh_29770-E31-76,fsh_29770,PER,we,54,3,3
fsh_29770-E31-77,fsh_29770,PER,we,54,20,20
fsh_29770-E31-79,fsh_29770,PER,we,55,6,6
fsh_29770-E31-86,fsh_29770,PER,we,57,12,12
fsh_29770-E31-193,fsh_29770,PER,we,62,4,4
fsh_29770-E31-196,fsh_29770,PER,all,57,14,14
fsh_29770-E32-80,fsh_29770,GPE,Wisconsin,55,9,9
fsh_29770-E32-123,fsh_29770,GPE,Wisconsin,76,13,13
fsh_29770-E34-85,fsh_29770,PER,"a lot of family",56,15,15
fsh_29770-E35-92,fsh_29770,PER,him,60,5,5
fsh_29770-E35-108,fsh_29770,PER,"my husband",64,5,5
fsh_29770-E36-95,fsh_29770,FAC,"my parents",60,27,27
fsh_29770-E37-98,fsh_29770,PER,Anybody,61,1,1
fsh_29770-E37-168,fsh_29770,PER,that,61,7,7
fsh_29770-E38-101,fsh_29770,PER,"my father-in-law",62,11,13
fsh_29770-E38-104,fsh_29770,PER,he,63,9,9
fsh_29770-E39-3,fsh_29770,PER,I,12,4,4
fsh_29770-E39-5,fsh_29770,PER,I,13,1,1
fsh_29770-E39-6,fsh_29770,PER,You,13,6,6
fsh_29770-E39-8,fsh_29770,PER,I,14,2,2
fsh_29770-E39-11,fsh_29770,PER,you,16,5,5
fsh_29770-E39-23,fsh_29770,PER,I,22,3,3
fsh_29770-E39-25,fsh_29770,PER,I,22,11,11
fsh_29770-E39-26,fsh_29770,PER,you,23,4,4
fsh_29770-E39-27,fsh_29770,PER,I,24,4,4
fsh_29770-E39-30,fsh_29770,PER,I,86,3,3
fsh_29770-E39-48,fsh_29770,PER,I,86,10,10
fsh_29770-E39-62,fsh_29770,PER,Carrie,8,1,1
fsh_29770-E39-75,fsh_29770,PER,Carrie,10,1,1
fsh_29770-E39-81,fsh_29770,PER,Carrie,12,1,1
fsh_29770-E39-82,fsh_29770,PER,Carrie,14,1,1
fsh_29770-E39-87,fsh_29770,PER,I,60,3,3
fsh_29770-E39-88,fsh_29770,PER,I,60,7,7
fsh_29770-E39-89,fsh_29770,PER,my,60,26,26
fsh_29770-E39-91,fsh_29770,PER,Carrie,18,1,1
fsh_29770-E39-93,fsh_29770,PER,Carrie,21,1,1
fsh_29770-E39-94,fsh_29770,PER,Carrie,24,1,1
fsh_29770-E39-99,fsh_29770,PER,my,62,8,8
fsh_29770-E39-100,fsh_29770,PER,my,62,10,10
fsh_29770-E39-102,fsh_29770,PER,Carrie,27,1,1
fsh_29770-E39-103,fsh_29770,PER,Carrie,29,1,1
fsh_29770-E39-106,fsh_29770,PER,I,63,19,19
fsh_29770-E39-107,fsh_29770,PER,I,63,26,26
fsh_29770-E39-109,fsh_29770,PER,my,64,4,4
fsh_29770-E39-110,fsh_29770,PER,I,64,17,17
fsh_29770-E39-111,fsh_29770,PER,Carrie,30,4,4
fsh_29770-E39-120,fsh_29770,PER,Carrie,31,10,10
fsh_29770-E39-131,fsh_29770,PER,Carrie,36,1,1
fsh_29770-E39-133,fsh_29770,PER,You,92,5,5
fsh_29770-E39-135,fsh_29770,PER,Carrie,38,17,17
fsh_29770-E39-140,fsh_29770,PER,I,94,1,1
fsh_29770-E39-141,fsh_29770,PER,Carrie,42,1,1
fsh_29770-E39-142,fsh_29770,PER,Carrie,45,1,1
fsh_29770-E39-143,fsh_29770,PER,Carrie,48,1,1
fsh_29770-E39-144,fsh_29770,PER,Carrie,50,1,1
fsh_29770-E39-145,fsh_29770,PER,Carrie,53,1,1
fsh_29770-E39-146,fsh_29770,PER,Carrie,56,1,1
fsh_29770-E39-147,fsh_29770,PER,Carrie,59,1,1
fsh_29770-E39-148,fsh_29770,PER,Carrie,60,35,35
fsh_29770-E39-149,fsh_29770,PER,Carrie,63,1,1
fsh_29770-E39-150,fsh_29770,PER,Carrie,68,8,8
fsh_29770-E39-151,fsh_29770,PER,Carrie,71,1,1
fsh_29770-E39-153,fsh_29770,PER,Carrie,74,1,1
fsh_29770-E39-154,fsh_29770,PER,Carrie,76,1,1
fsh_29770-E39-155,fsh_29770,PER,Carrie,77,1,1
fsh_29770-E39-158,fsh_29770,PER,Carrie,79,1,1
fsh_29770-E39-159,fsh_29770,PER,Carrie,82,1,1
fsh_29770-E39-160,fsh_29770,PER,Carrie,86,1,1
fsh_29770-E39-161,fsh_29770,PER,Carrie,87,1,1
fsh_29770-E39-162,fsh_29770,PER,Carrie,88,1,1
fsh_29770-E39-164,fsh_29770,PER,Carrie,92,1,1
fsh_29770-E39-165,fsh_29770,PER,Carrie,92,10,10
fsh_29770-E39-204,fsh_29770,PER,I,55,2,2
fsh_29770-E39-234,fsh_29770,PER,My,10,2,2
fsh_29770-E40-78,fsh_29770,PER,you,3,3,3
fsh_29770-E40-90,fsh_29770,PER,you,60,10,10
fsh_29770-E40-96,fsh_29770,PER,you,60,36,36
fsh_29770-E40-97,fsh_29770,PER,You,62,1,1
fsh_29770-E40-105,fsh_29770,PER,you,63,13,13
fsh_29770-E40-134,fsh_29770,PER,you,93,3,3
fsh_29770-E40-139,fsh_29770,PER,you,93,21,21
fsh_29770-E40-152,fsh_29770,PER,you,4,2,2
fsh_29770-E40-225,fsh_29770,PER,you,5,10,10
fsh_29770-E40-226,fsh_29770,PER,you,5,4,4
fsh_29770-E40-228,fsh_29770,PER,you,6,2,2
fsh_29770-E40-231,fsh_29770,PER,you,7,3,3
fsh_29770-E40-232,fsh_29770,PER,you,7,8,8
fsh_29770-E41-130,fsh_29770,PER,"the one down there",80,22,22
fsh_29770-E42-136,fsh_29770,FAC,"a little walking, swinging bridge",93,12,12
fsh_29770-E43-137,fsh_29770,FAC,"this man's house",93,19,19
fsh_29770-E44-138,fsh_29770,PER,"this man",93,17,17
fsh_29770-E45-156,fsh_29770,LOC,Where,7,1,1
fsh_29770-E46-167,fsh_29770,FAC,here,61,4,4
fsh_29770-E47-9,fsh_29770,PER,your,14,6,6
fsh_29770-E47-12,fsh_29770,PER,I,17,1,1
fsh_29770-E47-31,fsh_29770,PER,your,27,10,10
fsh_29770-E47-35,fsh_29770,PER,my,31,5,5
fsh_29770-E47-39,fsh_29770,PER,I,33,1,1
fsh_29770-E47-41,fsh_29770,PER,I,33,14,14
fsh_29770-E47-45,fsh_29770,PER,My,35,1,1
fsh_29770-E47-49,fsh_29770,PER,My,38,2,2
fsh_29770-E47-53,fsh_29770,PER,my,38,11,11
fsh_29770-E47-54,fsh_29770,PER,my,40,6,6
fsh_29770-E47-55,fsh_29770,PER,I,41,1,1
fsh_29770-E47-72,fsh_29770,PER,me,48,15,15
fsh_29770-E47-73,fsh_29770,PER,I,49,1,1
fsh_29770-E47-119,fsh_29770,PER,my,70,5,5
fsh_29770-E47-121,fsh_29770,PER,you,74,12,12
fsh_29770-E47-124,fsh_29770,PER,me,78,10,10
fsh_29770-E47-125,fsh_29770,PER,my,80,10,10
fsh_29770-E47-126,fsh_29770,PER,me,80,19,19
fsh_29770-E47-127,fsh_29770,PER,me,81,9,9
fsh_29770-E47-166,fsh_29770,PER,"Mildred from West Virginia",11,6,6
fsh_29770-E47-169,fsh_29770,PER,Mildred,11,1,1
fsh_29770-E47-170,fsh_29770,PER,Mildred,13,5,5
fsh_29770-E47-171,fsh_29770,PER,Mildred,16,1,1
fsh_29770-E47-172,fsh_29770,PER,Mildred,19,1,1
fsh_29770-E47-173,fsh_29770,PER,Mildred,23,1,1
fsh_29770-E47-175,fsh_29770,PER,Mildred,25,1,1
fsh_29770-E47-176,fsh_29770,PER,Mildred,28,1,1
fsh_29770-E47-177,fsh_29770,PER,Mildred,30,1,1
fsh_29770-E47-178,fsh_29770,PER,Mildred,31,1,1
fsh_29770-E47-179,fsh_29770,PER,Mildred,32,1,1
fsh_29770-E47-180,fsh_29770,PER,Mildred,38,1,1
fsh_29770-E47-181,fsh_29770,PER,Mildred,40,1,1
fsh_29770-E47-182,fsh_29770,PER,Mildred,43,1,1
fsh_29770-E47-183,fsh_29770,PER,Mildred,47,1,1
fsh_29770-E47-184,fsh_29770,PER,Mildred,48,2,2
fsh_29770-E47-185,fsh_29770,PER,Mildred,52,1,1
fsh_29770-E47-195,fsh_29770,PER,Mildred,55,11,11
fsh_29770-E47-201,fsh_29770,PER,Mildred,58,1,1
fsh_29770-E47-203,fsh_29770,PER,Mildred,60,34,34
fsh_29770-E47-207,fsh_29770,PER,Mildred,62,15,15
fsh_29770-E47-208,fsh_29770,PER,Mildred,66,1,1
fsh_29770-E47-209,fsh_29770,PER,Mildred,70,1,1
fsh_29770-E47-210,fsh_29770,PER,Mildred,73,1,1
fsh_29770-E47-211,fsh_29770,PER,Mildred,74,25,25
fsh_29770-E47-212,fsh_29770,PER,Mildred,76,17,17
fsh_29770-E47-213,fsh_29770,PER,Mildred,78,1,1
fsh_29770-E47-214,fsh_29770,PER,Mildred,80,1,1
fsh_29770-E47-215,fsh_29770,PER,Mildred,85,1,1
fsh_29770-E47-216,fsh_29770,PER,Mildred,86,20,20
fsh_29770-E47-217,fsh_29770,PER,Mildred,87,9,9
fsh_29770-E47-218,fsh_29770,PER,Mildred,90,1,1
fsh_29770-E47-219,fsh_29770,PER,Mildred,92,4,4
fsh_29770-E47-220,fsh_29770,PER,Mildred,95,1,1
fsh_29770-E47-221,fsh_29770,PER,Mildred,9,1,1
fsh_29770-E47-235,fsh_29770,PER,I,11,4,4
fsh_29770-E48-174,fsh_29770,PER,"his in-laws",38,7,8
fsh_29770-E49-192,fsh_29770,PER,we,56,5,5
fsh_29770-E49-194,fsh_29770,PER,we,60,14,14
fsh_29770-E50-163,fsh_29770,PER,friends,4,10,10
fsh_29770-E50-230,fsh_29770,PER,friends,6,10,10
fsh_29770-E51-198,fsh_29770,PER,their,35,8,8
fsh_29770-E52-199,fsh_29770,PER,family,4,17,17
fsh_29770-E52-224,fsh_29770,PER,"family
members",4,18,18
fsh_29770-E52-229,fsh_29770,PER,family,6,8,8
fsh_29770-E53-205,fsh_29770,PER,girls,48,12,12
fsh_29770-E54-222,fsh_29770,PER,neighbors,4,12,12
fsh_29770-E55-223,fsh_29770,PER,co-workers,4,14,15
fsh_29770-E57-206,fsh_29770,PER,that,5,9,9
fsh_29770-E57-227,fsh_29770,PER,people,5,3,3
fsh_29770-T8-1,fsh_29770,Time,"Christmas day",61,5,6
CNN_ENG_20030418_163834.14-E1-7,CNN_ENG_20030418_163834.14,ORG,museum,3,6,6
CNN_ENG_20030418_163834.14-E1-26,CNN_ENG_20030418_163834.14,ORG,"the museum",13,16,16
CNN_ENG_20030418_163834.14-E1-27,CNN_ENG_20030418_163834.14,ORG,museum,1,2,2
