id,doc_id,subtype,stanford_sentence_id,stanford_token
soc.history.war.world-war-ii_20050127.2403-EV16-9,soc.history.war.world-war-ii_20050127.2403,Attack,37,4
soc.history.war.world-war-ii_20050127.2403-EV17-1,soc.history.war.world-war-ii_20050127.2403,Attack,32,45
soc.history.war.world-war-ii_20050127.2403-EV18-1,soc.history.war.world-war-ii_20050127.2403,Attack,35,3
soc.history.war.world-war-ii_20050127.2403-EV19-1,soc.history.war.world-war-ii_20050127.2403,Attack,40,22
soc.history.war.world-war-ii_20050127.2403-EV19-2,soc.history.war.world-war-ii_20050127.2403,Attack,43,22
soc.history.war.world-war-ii_20050127.2403-EV20-1,soc.history.war.world-war-ii_20050127.2403,Transfer-Ownership,40,35
soc.history.war.world-war-ii_20050127.2403-EV20-2,soc.history.war.world-war-ii_20050127.2403,Transfer-Ownership,43,35
soc.history.war.world-war-ii_20050127.2403-EV21-1,soc.history.war.world-war-ii_20050127.2403,Attack,42,12
soc.history.war.world-war-ii_20050127.2403-EV21-2,soc.history.war.world-war-ii_20050127.2403,Attack,39,12
CNN_ENG_20030611_175950.5-EV1-1,CNN_ENG_20030611_175950.5,Attack,3,14
CNN_ENG_20030611_175950.5-EV2-1,CNN_ENG_20030611_175950.5,Die,4,4
CNN_ENG_20030611_175950.5-EV3-1,CNN_ENG_20030611_175950.5,Die,5,5
CNN_ENG_20030611_175950.5-EV4-1,CNN_ENG_20030611_175950.5,Die,6,5
CNN_ENG_20030611_175950.5-EV5-1,CNN_ENG_20030611_175950.5,Attack,7,21
AGGRESSIVEVOICEDAILY_20041223.1449-EV1-1,AGGRESSIVEVOICEDAILY_20041223.1449,Transfer-Money,8,11
AGGRESSIVEVOICEDAILY_20041223.1449-EV2-1,AGGRESSIVEVOICEDAILY_20041223.1449,Elect,3,15
AGGRESSIVEVOICEDAILY_20041223.1449-EV3-1,AGGRESSIVEVOICEDAILY_20041223.1449,End-Position,5,22
AGGRESSIVEVOICEDAILY_20041223.1449-EV4-1,AGGRESSIVEVOICEDAILY_20041223.1449,End-Position,5,34
AGGRESSIVEVOICEDAILY_20041223.1449-EV5-1,AGGRESSIVEVOICEDAILY_20041223.1449,Elect,5,57
AGGRESSIVEVOICEDAILY_20041223.1449-EV6-1,AGGRESSIVEVOICEDAILY_20041223.1449,Elect,9,6
CNNHL_ENG_20030519_124020.23-EV1-1,CNNHL_ENG_20030519_124020.23,Attack,1,7
CNNHL_ENG_20030519_124020.23-EV2-1,CNNHL_ENG_20030519_124020.23,Die,3,7
CNNHL_ENG_20030519_124020.23-EV3-1,CNNHL_ENG_20030519_124020.23,Injure,3,15
CNNHL_ENG_20030519_124020.23-EV4-1,CNNHL_ENG_20030519_124020.23,Die,1,6
CNNHL_ENG_20030519_124020.23-EV5-1,CNNHL_ENG_20030519_124020.23,Die,2,5
CNN_ENG_20030403_080032.9-EV1-1,CNN_ENG_20030403_080032.9,Transport,1,23
CNN_ENG_20030403_080032.9-EV2-1,CNN_ENG_20030403_080032.9,Injure,3,6
CNN_ENG_20030403_080032.9-EV3-1,CNN_ENG_20030403_080032.9,Attack,4,6
CNN_ENG_20030403_080032.9-EV3-2,CNN_ENG_20030403_080032.9,Attack,5,5
CNN_ENG_20030403_080032.9-EV4-1,CNN_ENG_20030403_080032.9,Die,5,8
CNN_ENG_20030403_080032.9-EV5-1,CNN_ENG_20030403_080032.9,Attack,10,7
CNN_ENG_20030403_080032.9-EV6-1,CNN_ENG_20030403_080032.9,Be-Born,12,5
CNN_ENG_20030403_080032.9-EV6-2,CNN_ENG_20030403_080032.9,Be-Born,16,11
CNN_ENG_20030401_233449.5-EV1-1,CNN_ENG_20030401_233449.5,Transport,1,22
CNN_ENG_20030401_233449.5-EV2-1,CNN_ENG_20030401_233449.5,Transport,2,26
CNN_ENG_20030401_233449.5-EV3-1,CNN_ENG_20030401_233449.5,Arrest-Jail,2,4
BACONSREBELLION_20050123.1639-EV1-1,BACONSREBELLION_20050123.1639,Transfer-Money,2,24
BACONSREBELLION_20050123.1639-EV2-1,BACONSREBELLION_20050123.1639,Transfer-Money,9,28
BACONSREBELLION_20050123.1639-EV3-1,BACONSREBELLION_20050123.1639,Transfer-Money,10,3
BACONSREBELLION_20050123.1639-EV4-1,BACONSREBELLION_20050123.1639,Elect,9,14
BACONSREBELLION_20050123.1639-EV5-1,BACONSREBELLION_20050123.1639,Elect,9,23
BACONSREBELLION_20050123.1639-EV6-1,BACONSREBELLION_20050123.1639,End-Position,9,19
CNNHL_ENG_20030411_230640.38-EV1-1,CNNHL_ENG_20030411_230640.38,Attack,2,8
CNNHL_ENG_20030411_230640.38-EV2-1,CNNHL_ENG_20030411_230640.38,Attack,4,11
CNNHL_ENG_20030411_230640.38-EV3-1,CNNHL_ENG_20030411_230640.38,Charge-Indict,6,7
AGGRESSIVEVOICEDAILY_20050224.2252-EV1-1,AGGRESSIVEVOICEDAILY_20050224.2252,Attack,1,22
AGGRESSIVEVOICEDAILY_20050224.2252-EV2-1,AGGRESSIVEVOICEDAILY_20050224.2252,Die,2,38
AGGRESSIVEVOICEDAILY_20050224.2252-EV3-1,AGGRESSIVEVOICEDAILY_20050224.2252,Die,2,15
AGGRESSIVEVOICEDAILY_20050224.2252-EV3-2,AGGRESSIVEVOICEDAILY_20050224.2252,Die,9,14
AGGRESSIVEVOICEDAILY_20050224.2252-EV4-1,AGGRESSIVEVOICEDAILY_20050224.2252,Die,4,13
AGGRESSIVEVOICEDAILY_20050224.2252-EV5-1,AGGRESSIVEVOICEDAILY_20050224.2252,Divorce,2,41
AGGRESSIVEVOICEDAILY_20050224.2252-EV6-1,AGGRESSIVEVOICEDAILY_20050224.2252,Acquit,4,32
CNN_ENG_20030403_180511.16-EV1-1,CNN_ENG_20030403_180511.16,Attack,1,1
CNN_ENG_20030403_180511.16-EV2-1,CNN_ENG_20030403_180511.16,Transport,1,40
CNN_ENG_20030403_180511.16-EV3-1,CNN_ENG_20030403_180511.16,Attack,3,27
CNN_ENG_20030403_180511.16-EV3-2,CNN_ENG_20030403_180511.16,Attack,3,46
CNN_ENG_20030403_180511.16-EV4-1,CNN_ENG_20030403_180511.16,Attack,3,64
CNN_ENG_20030403_180511.16-EV5-1,CNN_ENG_20030403_180511.16,Attack,8,8
CNN_ENG_20030403_180511.16-EV6-1,CNN_ENG_20030403_180511.16,Attack,11,10
CNN_ENG_20030403_180511.16-EV7-1,CNN_ENG_20030403_180511.16,Attack,13,17
CNN_ENG_20030403_180511.16-EV7-2,CNN_ENG_20030403_180511.16,Attack,14,3
CNN_ENG_20030403_180511.16-EV8-1,CNN_ENG_20030403_180511.16,Attack,15,2
CNN_ENG_20030403_180511.16-EV9-1,CNN_ENG_20030403_180511.16,Transport,18,9
CNN_ENG_20030403_180511.16-EV10-1,CNN_ENG_20030403_180511.16,Transfer-Ownership,19,2
CNN_ENG_20030403_180511.16-EV11-1,CNN_ENG_20030403_180511.16,Attack,6,12
CNN_ENG_20030403_180511.16-EV12-1,CNN_ENG_20030403_180511.16,Attack,11,26
CNN_ENG_20030403_180511.16-EV13-1,CNN_ENG_20030403_180511.16,Transfer-Ownership,17,22
CNN_ENG_20030403_180511.16-EV13-2,CNN_ENG_20030403_180511.16,Transfer-Ownership,3,73
XIN_ENG_20030523.0202-EV1-1,XIN_ENG_20030523.0202,Charge-Indict,6,34
XIN_ENG_20030523.0202-EV1-2,XIN_ENG_20030523.0202,Charge-Indict,3,34
XIN_ENG_20030523.0202-EV2-1,XIN_ENG_20030523.0202,Trial-Hearing,5,17
XIN_ENG_20030523.0202-EV3-1,XIN_ENG_20030523.0202,Arrest-Jail,6,18
CNN_IP_20030329.1600.00-5-EV1-1,CNN_IP_20030329.1600.00-5,Arrest-Jail,1,35
CNN_IP_20030329.1600.00-5-EV2-1,CNN_IP_20030329.1600.00-5,Arrest-Jail,3,3
CNN_IP_20030329.1600.00-5-EV3-1,CNN_IP_20030329.1600.00-5,Attack,3,23
CNN_IP_20030329.1600.00-5-EV4-1,CNN_IP_20030329.1600.00-5,Attack,9,8
CNN_IP_20030329.1600.00-5-EV5-1,CNN_IP_20030329.1600.00-5,Attack,10,1
CNN_IP_20030329.1600.00-5-EV6-1,CNN_IP_20030329.1600.00-5,Transport,11,8
CNN_IP_20030329.1600.00-5-EV7-1,CNN_IP_20030329.1600.00-5,Injure,11,36
CNN_IP_20030329.1600.00-5-EV8-1,CNN_IP_20030329.1600.00-5,Transport,11,42
CNN_IP_20030329.1600.00-5-EV9-1,CNN_IP_20030329.1600.00-5,Attack,11,58
CNN_IP_20030329.1600.00-5-EV10-1,CNN_IP_20030329.1600.00-5,Injure,11,59
CNN_ENG_20030418_130831.5-EV1-1,CNN_ENG_20030418_130831.5,Injure,3,23
CNN_ENG_20030418_130831.5-EV2-1,CNN_ENG_20030418_130831.5,Attack,1,13
CNN_ENG_20030418_130831.5-EV3-1,CNN_ENG_20030418_130831.5,Transport,2,8
CNN_ENG_20030418_130831.5-EV4-1,CNN_ENG_20030418_130831.5,Demonstrate,4,12
CNN_ENG_20030418_130831.5-EV5-1,CNN_ENG_20030418_130831.5,Die,7,15
CNN_ENG_20030418_130831.5-EV6-1,CNN_ENG_20030418_130831.5,Arrest-Jail,8,15
rec.sport.disc_20050209.2202-EV1-1,rec.sport.disc_20050209.2202,Transport,31,2
rec.sport.disc_20050209.2202-EV2-1,rec.sport.disc_20050209.2202,Phone-Write,14,4
rec.sport.disc_20050209.2202-EV3-1,rec.sport.disc_20050209.2202,Transfer-Money,17,2
rec.sport.disc_20050209.2202-EV4-1,rec.sport.disc_20050209.2202,Transfer-Money,29,35
CNN_ENG_20030527_195948.3-EV1-1,CNN_ENG_20030527_195948.3,Die,2,3
CNN_ENG_20030527_195948.3-EV2-1,CNN_ENG_20030527_195948.3,Transport,7,13
CNN_CF_20030303.1900.06-1-EV1-1,CNN_CF_20030303.1900.06-1,Phone-Write,5,6
CNN_CF_20030303.1900.06-1-EV2-1,CNN_CF_20030303.1900.06-1,Attack,11,12
CNN_CF_20030303.1900.06-1-EV3-1,CNN_CF_20030303.1900.06-1,Transfer-Money,19,18
CNN_CF_20030303.1900.06-1-EV4-1,CNN_CF_20030303.1900.06-1,Transfer-Money,22,4
CNN_CF_20030303.1900.06-1-EV5-1,CNN_CF_20030303.1900.06-1,Sue,26,4
CNN_IP_20030422.1600.05-EV1-1,CNN_IP_20030422.1600.05,End-Position,1,11
CNN_IP_20030422.1600.05-EV2-1,CNN_IP_20030422.1600.05,Transport,2,6
CNN_IP_20030422.1600.05-EV3-1,CNN_IP_20030422.1600.05,Transport,3,3
CNN_ENG_20030416_180808.15-EV1-1,CNN_ENG_20030416_180808.15,Attack,1,8
CNN_ENG_20030416_180808.15-EV2-1,CNN_ENG_20030416_180808.15,Attack,3,12
MARKETVIEW_20050226.1307-EV1-1,MARKETVIEW_20050226.1307,Start-Position,6,18
MARKETVIEW_20050226.1307-EV2-1,MARKETVIEW_20050226.1307,Start-Position,6,50
MARKETVIEW_20050226.1307-EV3-1,MARKETVIEW_20050226.1307,Transfer-Ownership,5,33
MARKETVIEW_20050226.1307-EV4-1,MARKETVIEW_20050226.1307,Transfer-Money,6,82
MARKETVIEW_20050120.1641-EV1-1,MARKETVIEW_20050120.1641,Transfer-Ownership,3,43
fsh_29622-EV1-1,fsh_29622,Transport,45,18
fsh_29622-EV2-1,fsh_29622,Die,42,18
fsh_29622-EV3-1,fsh_29622,Transport,59,3
fsh_29326-EV1-1,fsh_29326,Appeal,61,8
fsh_29326-EV2-1,fsh_29326,Sentence,60,11
fsh_29326-EV3-1,fsh_29326,Sentence,61,14
fsh_29326-EV4-1,fsh_29326,Die,2,10
fsh_29326-EV5-1,fsh_29326,Convict,2,8
fsh_29326-EV5-2,fsh_29326,Convict,3,13
fsh_29326-EV6-1,fsh_29326,Sentence,2,22
fsh_29326-EV7-1,fsh_29326,Trial-Hearing,5,7
fsh_29326-EV7-2,fsh_29326,Trial-Hearing,5,21
fsh_29326-EV7-3,fsh_29326,Trial-Hearing,24,19
fsh_29326-EV7-4,fsh_29326,Trial-Hearing,24,34
fsh_29326-EV7-5,fsh_29326,Trial-Hearing,26,5
fsh_29326-EV8-1,fsh_29326,Die,63,38
fsh_29326-EV8-2,fsh_29326,Die,29,21
BACONSREBELLION_20050218.1214-EV1-1,BACONSREBELLION_20050218.1214,Start-Org,1,37
BACONSREBELLION_20050218.1214-EV2-1,BACONSREBELLION_20050218.1214,Transport,17,6
BACONSREBELLION_20050218.1214-EV3-1,BACONSREBELLION_20050218.1214,Transport,18,11
XIN_ENG_20030327.0202-EV1-1,XIN_ENG_20030327.0202,Transport,3,11
XIN_ENG_20030327.0202-EV2-1,XIN_ENG_20030327.0202,Start-Org,4,6
CNN_ENG_20030418_083040.11-EV1-1,CNN_ENG_20030418_083040.11,Attack,1,18
CNN_ENG_20030418_083040.11-EV2-1,CNN_ENG_20030418_083040.11,Release-Parole,2,20
CNN_ENG_20030513_160506.16-EV1-1,CNN_ENG_20030513_160506.16,Trial-Hearing,1,23
CNN_ENG_20030513_160506.16-EV1-2,CNN_ENG_20030513_160506.16,Trial-Hearing,4,2
CNN_ENG_20030513_160506.16-EV2-1,CNN_ENG_20030513_160506.16,Die,1,34
CNN_ENG_20030513_160506.16-EV3-1,CNN_ENG_20030513_160506.16,Attack,2,4
CNN_ENG_20030513_160506.16-EV4-1,CNN_ENG_20030513_160506.16,Sentence,2,8
CNN_ENG_20030513_160506.16-EV5-1,CNN_ENG_20030513_160506.16,Execute,3,6
CNN_ENG_20030513_160506.16-EV6-1,CNN_ENG_20030513_160506.16,Convict,3,11
CNN_ENG_20030513_160506.16-EV7-1,CNN_ENG_20030513_160506.16,Die,5,11
CNN_ENG_20030513_160506.16-EV8-1,CNN_ENG_20030513_160506.16,Injure,5,17
CNN_ENG_20030513_160506.16-EV9-1,CNN_ENG_20030513_160506.16,Charge-Indict,6,13
CNN_IP_20030402.1600.02-2-EV1-1,CNN_IP_20030402.1600.02-2,Transport,1,8
CNN_IP_20030402.1600.02-2-EV2-1,CNN_IP_20030402.1600.02-2,Attack,1,25
CNN_IP_20030402.1600.02-2-EV2-2,CNN_IP_20030402.1600.02-2,Attack,59,29
CNN_IP_20030402.1600.02-2-EV3-1,CNN_IP_20030402.1600.02-2,Attack,2,18
CNN_IP_20030402.1600.02-2-EV4-1,CNN_IP_20030402.1600.02-2,Attack,6,7
CNN_IP_20030402.1600.02-2-EV5-1,CNN_IP_20030402.1600.02-2,Transport,7,22
CNN_IP_20030402.1600.02-2-EV6-1,CNN_IP_20030402.1600.02-2,Transport,7,26
CNN_IP_20030402.1600.02-2-EV7-1,CNN_IP_20030402.1600.02-2,Transport,12,15
CNN_IP_20030402.1600.02-2-EV8-1,CNN_IP_20030402.1600.02-2,Transfer-Ownership,13,7
CNN_IP_20030402.1600.02-2-EV8-2,CNN_IP_20030402.1600.02-2,Transfer-Ownership,18,11
CNN_IP_20030402.1600.02-2-EV8-3,CNN_IP_20030402.1600.02-2,Transfer-Ownership,51,9
CNN_IP_20030402.1600.02-2-EV9-1,CNN_IP_20030402.1600.02-2,Transport,15,4
CNN_IP_20030402.1600.02-2-EV10-1,CNN_IP_20030402.1600.02-2,Transport,21,10
CNN_IP_20030402.1600.02-2-EV11-1,CNN_IP_20030402.1600.02-2,Attack,27,6
CNN_IP_20030402.1600.02-2-EV12-1,CNN_IP_20030402.1600.02-2,Attack,31,36
CNN_IP_20030402.1600.02-2-EV13-1,CNN_IP_20030402.1600.02-2,Attack,32,22
CNN_IP_20030402.1600.02-2-EV14-1,CNN_IP_20030402.1600.02-2,Attack,34,14
CNN_IP_20030402.1600.02-2-EV15-1,CNN_IP_20030402.1600.02-2,Attack,36,7
CNN_IP_20030402.1600.02-2-EV16-1,CNN_IP_20030402.1600.02-2,Transport,38,23
CNN_IP_20030402.1600.02-2-EV17-1,CNN_IP_20030402.1600.02-2,Transport,53,16
CNN_ENG_20030605_193002.8-EV1-1,CNN_ENG_20030605_193002.8,Fine,2,20
CNN_ENG_20030605_193002.8-EV2-1,CNN_ENG_20030605_193002.8,Appeal,4,4
fsh_29521-EV1-1,fsh_29521,Transport,44,7
fsh_29521-EV2-1,fsh_29521,Attack,76,10
fsh_29521-EV3-1,fsh_29521,Elect,2,10
fsh_29521-EV3-2,fsh_29521,Elect,15,13
fsh_29521-EV3-3,fsh_29521,Elect,21,6
fsh_29521-EV4-1,fsh_29521,Elect,16,22
fsh_29521-EV5-1,fsh_29521,Sue,76,47
MARKBACKER_20041217.1639-EV1-1,MARKBACKER_20041217.1639,Transport,9,9
CNN_ENG_20030421_090007.11-EV1-1,CNN_ENG_20030421_090007.11,Arrest-Jail,11,10
CNN_ENG_20030421_090007.11-EV2-1,CNN_ENG_20030421_090007.11,Attack,3,10
CNN_ENG_20030421_090007.11-EV3-1,CNN_ENG_20030421_090007.11,Transport,10,3
CNN_ENG_20030426_160621.0-EV1-1,CNN_ENG_20030426_160621.0,Attack,3,2
CNN_ENG_20030426_160621.0-EV2-1,CNN_ENG_20030426_160621.0,Be-Born,19,3
CNN_ENG_20030426_160621.0-EV3-1,CNN_ENG_20030426_160621.0,Meet,16,3
CNN_ENG_20030426_160621.0-EV4-1,CNN_ENG_20030426_160621.0,Meet,17,4
HEALINGIRAQ_20041108.1942.05-EV1-1,HEALINGIRAQ_20041108.1942.05,Attack,3,2
HEALINGIRAQ_20041108.1942.05-EV2-1,HEALINGIRAQ_20041108.1942.05,Attack,3,5
HEALINGIRAQ_20041108.1942.05-EV3-1,HEALINGIRAQ_20041108.1942.05,Attack,4,15
HEALINGIRAQ_20041108.1942.05-EV4-1,HEALINGIRAQ_20041108.1942.05,Die,4,17
HEALINGIRAQ_20041108.1942.05-EV5-1,HEALINGIRAQ_20041108.1942.05,Die,3,1
HEALINGIRAQ_20041108.1942.05-EV6-1,HEALINGIRAQ_20041108.1942.05,Attack,5,3
HEALINGIRAQ_20041108.1942.05-EV6-2,HEALINGIRAQ_20041108.1942.05,Attack,6,8
HEALINGIRAQ_20041108.1942.05-EV7-1,HEALINGIRAQ_20041108.1942.05,Die,5,2
HEALINGIRAQ_20041108.1942.05-EV8-1,HEALINGIRAQ_20041108.1942.05,Attack,7,15
HEALINGIRAQ_20041108.1942.05-EV9-1,HEALINGIRAQ_20041108.1942.05,Die,8,10
HEALINGIRAQ_20041108.1942.05-EV10-1,HEALINGIRAQ_20041108.1942.05,Attack,8,19
HEALINGIRAQ_20041108.1942.05-EV11-1,HEALINGIRAQ_20041108.1942.05,Transport,18,3
HEALINGIRAQ_20041108.1942.05-EV12-1,HEALINGIRAQ_20041108.1942.05,End-Position,20,3
HEALINGIRAQ_20041108.1942.05-EV13-1,HEALINGIRAQ_20041108.1942.05,Start-Position,21,4
HEALINGIRAQ_20041108.1942.05-EV14-1,HEALINGIRAQ_20041108.1942.05,End-Position,21,22
HEALINGIRAQ_20041108.1942.05-EV15-1,HEALINGIRAQ_20041108.1942.05,Die,29,36
HEALINGIRAQ_20041108.1942.05-EV16-1,HEALINGIRAQ_20041108.1942.05,Start-Position,30,2
HEALINGIRAQ_20041108.1942.05-EV17-1,HEALINGIRAQ_20041108.1942.05,Die,30,30
HEALINGIRAQ_20041108.1942.05-EV18-1,HEALINGIRAQ_20041108.1942.05,Transport,34,4
HEALINGIRAQ_20041108.1942.05-EV19-1,HEALINGIRAQ_20041108.1942.05,Die,36,30
HEALINGIRAQ_20041108.1942.05-EV20-1,HEALINGIRAQ_20041108.1942.05,Transport,37,33
HEALINGIRAQ_20041108.1942.05-EV21-1,HEALINGIRAQ_20041108.1942.05,Attack,37,39
HEALINGIRAQ_20041108.1942.05-EV22-1,HEALINGIRAQ_20041108.1942.05,Attack,39,15
MARKBACKER_20050105.1632-EV1-1,MARKBACKER_20050105.1632,Start-Position,1,27
MARKBACKER_20050105.1632-EV2-1,MARKBACKER_20050105.1632,End-Position,1,30
MARKBACKER_20050105.1632-EV3-1,MARKBACKER_20050105.1632,End-Position,2,21
MARKBACKER_20050105.1632-EV4-1,MARKBACKER_20050105.1632,Transfer-Money,13,15
MARKBACKER_20050105.1632-EV5-1,MARKBACKER_20050105.1632,Transfer-Money,9,10
MARKBACKER_20050105.1632-EV6-1,MARKBACKER_20050105.1632,Transfer-Money,11,35
XIN_ENG_20030314.0208-EV1-1,XIN_ENG_20030314.0208,Transport,1,8
XIN_ENG_20030314.0208-EV1-2,XIN_ENG_20030314.0208,Transport,2,29
XIN_ENG_20030314.0208-EV2-1,XIN_ENG_20030314.0208,Transport,3,27
XIN_ENG_20030314.0208-EV3-1,XIN_ENG_20030314.0208,Transport,5,4
XIN_ENG_20030314.0208-EV4-1,XIN_ENG_20030314.0208,Transport,7,11
XIN_ENG_20030314.0208-EV4-2,XIN_ENG_20030314.0208,Transport,4,8
XIN_ENG_20030314.0208-EV5-1,XIN_ENG_20030314.0208,Attack,7,17
XIN_ENG_20030314.0208-EV5-2,XIN_ENG_20030314.0208,Attack,7,5
XIN_ENG_20030314.0208-EV5-3,XIN_ENG_20030314.0208,Attack,3,12
NYT_ENG_20030630.0079-EV1-1,NYT_ENG_20030630.0079,Transport,31,8
NYT_ENG_20030630.0079-EV2-1,NYT_ENG_20030630.0079,Attack,38,7
NYT_ENG_20030630.0079-EV3-1,NYT_ENG_20030630.0079,Transport,20,19
CNN_ENG_20030529_130011.6-EV1-1,CNN_ENG_20030529_130011.6,Transport,19,7
CNN_ENG_20030529_130011.6-EV2-1,CNN_ENG_20030529_130011.6,Transport,3,5
CNN_ENG_20030529_130011.6-EV3-1,CNN_ENG_20030529_130011.6,Transport,14,14
CNN_ENG_20030529_130011.6-EV4-1,CNN_ENG_20030529_130011.6,Die,19,4
CNN_ENG_20030411_233701.11-EV1-1,CNN_ENG_20030411_233701.11,Be-Born,5,4
CNN_ENG_20030411_233701.11-EV2-1,CNN_ENG_20030411_233701.11,Attack,6,5
CNN_ENG_20030411_233701.11-EV3-1,CNN_ENG_20030411_233701.11,Attack,8,8
CNN_ENG_20030411_233701.11-EV4-1,CNN_ENG_20030411_233701.11,Attack,12,12
CNN_ENG_20030411_233701.11-EV5-1,CNN_ENG_20030411_233701.11,Attack,14,5
CNN_ENG_20030530_130025.12-EV1-1,CNN_ENG_20030530_130025.12,Sue,7,5
CNN_ENG_20030530_130025.12-EV2-1,CNN_ENG_20030530_130025.12,Transfer-Money,8,9
CNN_ENG_20030530_130025.12-EV3-1,CNN_ENG_20030530_130025.12,Charge-Indict,9,7
CNN_ENG_20030507_170539.0-EV1-1,CNN_ENG_20030507_170539.0,Attack,16,22
CNN_ENG_20030507_170539.0-EV2-1,CNN_ENG_20030507_170539.0,Attack,6,30
CNN_ENG_20030507_170539.0-EV3-1,CNN_ENG_20030507_170539.0,Attack,4,14
CNN_ENG_20030507_170539.0-EV3-2,CNN_ENG_20030507_170539.0,Attack,5,17
CNN_ENG_20030507_170539.0-EV4-1,CNN_ENG_20030507_170539.0,Die,6,24
FLOPPINGACES_20041113.1528.042-EV1-1,FLOPPINGACES_20041113.1528.042,Elect,4,2
FLOPPINGACES_20041113.1528.042-EV2-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,19,47
FLOPPINGACES_20041113.1528.042-EV3-1,FLOPPINGACES_20041113.1528.042,Die,7,15
FLOPPINGACES_20041113.1528.042-EV3-2,FLOPPINGACES_20041113.1528.042,Die,17,4
FLOPPINGACES_20041113.1528.042-EV3-3,FLOPPINGACES_20041113.1528.042,Die,19,6
FLOPPINGACES_20041113.1528.042-EV4-1,FLOPPINGACES_20041113.1528.042,Attack,9,10
FLOPPINGACES_20041113.1528.042-EV5-1,FLOPPINGACES_20041113.1528.042,Attack,10,9
FLOPPINGACES_20041113.1528.042-EV6-1,FLOPPINGACES_20041113.1528.042,Die,11,3
FLOPPINGACES_20041113.1528.042-EV7-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,11,10
FLOPPINGACES_20041113.1528.042-EV8-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,15,12
FLOPPINGACES_20041113.1528.042-EV8-2,FLOPPINGACES_20041113.1528.042,Transfer-Money,12,11
FLOPPINGACES_20041113.1528.042-EV8-3,FLOPPINGACES_20041113.1528.042,Transfer-Money,12,26
FLOPPINGACES_20041113.1528.042-EV8-4,FLOPPINGACES_20041113.1528.042,Transfer-Money,12,52
FLOPPINGACES_20041113.1528.042-EV9-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,12,75
FLOPPINGACES_20041113.1528.042-EV10-1,FLOPPINGACES_20041113.1528.042,End-Position,12,101
FLOPPINGACES_20041113.1528.042-EV11-1,FLOPPINGACES_20041113.1528.042,Start-Position,20,8
FLOPPINGACES_20041113.1528.042-EV12-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,21,12
FLOPPINGACES_20041113.1528.042-EV13-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,20,24
FLOPPINGACES_20041113.1528.042-EV14-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,22,11
FLOPPINGACES_20041113.1528.042-EV15-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,23,44
FLOPPINGACES_20041113.1528.042-EV16-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,16,7
FLOPPINGACES_20041113.1528.042-EV17-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,17,18
FLOPPINGACES_20041113.1528.042-EV18-1,FLOPPINGACES_20041113.1528.042,Transfer-Money,23,5
CNN_ENG_20030526_183538.3-EV1-1,CNN_ENG_20030526_183538.3,Attack,2,15
CNN_ENG_20030526_183538.3-EV2-1,CNN_ENG_20030526_183538.3,Attack,44,24
CNN_ENG_20030526_183538.3-EV2-2,CNN_ENG_20030526_183538.3,Attack,3,4
CNN_ENG_20030526_183538.3-EV3-1,CNN_ENG_20030526_183538.3,Attack,4,6
CNN_ENG_20030526_183538.3-EV4-1,CNN_ENG_20030526_183538.3,Attack,4,13
CNN_ENG_20030526_183538.3-EV5-1,CNN_ENG_20030526_183538.3,Attack,4,35
CNN_ENG_20030526_183538.3-EV6-1,CNN_ENG_20030526_183538.3,Attack,7,12
CNN_ENG_20030526_183538.3-EV6-2,CNN_ENG_20030526_183538.3,Attack,9,4
CNN_ENG_20030526_183538.3-EV6-3,CNN_ENG_20030526_183538.3,Attack,11,5
CNN_ENG_20030526_183538.3-EV6-4,CNN_ENG_20030526_183538.3,Attack,16,3
CNN_ENG_20030526_183538.3-EV7-1,CNN_ENG_20030526_183538.3,Injure,14,6
CNN_ENG_20030526_183538.3-EV7-2,CNN_ENG_20030526_183538.3,Injure,14,4
CNN_ENG_20030526_183538.3-EV8-1,CNN_ENG_20030526_183538.3,Attack,17,9
CNN_ENG_20030526_183538.3-EV9-1,CNN_ENG_20030526_183538.3,Attack,44,10
CNN_ENG_20030526_183538.3-EV9-2,CNN_ENG_20030526_183538.3,Attack,45,8
CNN_ENG_20030526_183538.3-EV9-3,CNN_ENG_20030526_183538.3,Attack,1,12
CNN_ENG_20030526_183538.3-EV10-1,CNN_ENG_20030526_183538.3,Attack,44,12
FLOPPINGACES_20041116.0833.027-EV1-1,FLOPPINGACES_20041116.0833.027,End-Position,2,5
FLOPPINGACES_20041116.0833.027-EV2-1,FLOPPINGACES_20041116.0833.027,Release-Parole,2,23
FLOPPINGACES_20041116.0833.027-EV3-1,FLOPPINGACES_20041116.0833.027,Be-Born,5,16
FLOPPINGACES_20041116.0833.027-EV4-1,FLOPPINGACES_20041116.0833.027,Sentence,6,9
FLOPPINGACES_20041116.0833.027-EV5-1,FLOPPINGACES_20041116.0833.027,Demonstrate,7,20
FLOPPINGACES_20041116.0833.027-EV5-2,FLOPPINGACES_20041116.0833.027,Demonstrate,8,3
